,time,rad_flow,fpv_close,fpv_open,high,bypass,bpv_close,bpv_open,class,wtf
2143,49,0,76,-5,46,-8,27,30,2,1
2144,83,0,86,0,-4,-4,4,92,88,5
2145,37,0,81,2,24,0,44,57,14,1
2146,56,0,81,0,-18,-6,25,99,74,4
2147,37,0,80,0,18,-14,43,62,18,1
2148,56,4,95,0,44,0,39,51,12,4
2149,37,0,77,0,6,11,40,72,32,1
2150,45,0,78,0,44,-15,33,34,2,1
2151,55,0,77,0,36,5,22,41,20,4
2152,37,0,78,0,8,-4,41,70,30,1
2153,38,0,107,0,38,0,69,68,0,1
2154,85,0,89,0,6,30,4,84,80,5
2155,37,0,75,-6,28,0,38,46,8,1
2156,55,0,80,0,54,-2,25,26,2,1
2157,37,-2,76,0,36,-24,38,39,2,1
2158,41,1,79,0,38,0,39,41,2,1
2159,53,1,80,0,52,-1,27,28,2,1
2160,56,0,78,0,8,-15,22,70,48,4
2161,56,0,76,0,-12,5,20,89,68,4
2162,37,0,76,0,26,5,40,50,10,1
2163,56,0,95,-1,46,6,40,49,10,4
2164,46,0,76,0,46,15,30,30,0,1
2165,106,1,108,4,70,0,2,38,36,5
2166,55,0,98,0,52,-6,42,46,4,4
2167,41,0,79,-2,38,-26,38,40,2,1
2168,37,0,78,0,6,-17,41,73,32,1
2169,46,-1,78,-2,46,0,32,32,0,1
2170,56,0,81,0,56,13,25,24,0,1
2171,39,3,75,0,38,0,36,36,0,1
2172,55,0,77,0,-10,-1,21,87,66,4
2173,55,0,79,0,24,-2,23,55,32,4
2174,83,0,87,0,-40,5,4,128,124,5
2175,38,0,90,0,8,5,52,82,30,1
2176,41,-3,77,0,42,20,36,35,0,1
2177,58,3,83,0,56,0,26,26,0,1
2178,55,0,79,0,16,6,23,63,40,4
2179,56,-1,96,-1,52,-1,40,44,4,4
2180,45,0,86,-1,44,-8,41,42,2,1
2181,74,-11,79,-9,-40,5,4,120,116,5
2182,37,0,100,-1,28,0,63,71,8,1
2183,51,1,86,0,52,28,35,34,0,1
2184,46,0,102,0,46,10,57,56,0,1
2185,45,5,76,0,44,0,30,32,2,1
2186,45,0,80,0,46,3,35,34,0,1
2187,44,2,76,0,44,11,32,32,0,1
2188,44,1,86,0,44,1,42,42,0,1
2189,53,0,81,0,54,21,28,27,0,1
2190,102,2,103,2,72,13,1,31,30,5
2191,47,-2,90,-1,46,0,43,43,0,1
2192,40,-4,86,0,38,0,45,47,2,1
2193,37,0,106,0,34,-28,69,72,4,1
2194,49,0,88,0,50,28,39,39,0,1
2195,37,0,78,0,0,-2,42,78,36,1
2196,37,0,78,0,-4,27,42,83,42,1
2197,56,0,79,0,8,12,24,72,48,4
2198,49,-1,83,-3,46,-16,34,37,2,1
2199,43,0,87,0,44,22,44,43,0,1
2200,37,2,76,0,36,5,39,39,0,1
2201,51,1,81,0,50,-6,30,32,2,1
2202,44,3,77,0,42,-20,33,35,2,1
2203,49,0,83,0,46,-10,34,36,2,1
2204,45,2,88,0,44,0,43,44,0,1
2205,53,0,79,0,54,9,26,24,0,1
2206,45,0,106,-1,44,0,61,62,2,1
2207,51,0,84,0,52,22,33,32,0,1
2208,56,0,91,0,56,6,35,34,0,1
2209,56,0,96,0,56,9,40,39,0,1
2210,56,0,95,0,56,9,39,39,0,1
2211,37,0,97,0,34,10,60,64,4,1
2212,37,0,76,-1,36,0,38,39,2,1
2213,37,0,104,0,24,-9,66,80,14,1
2214,37,0,93,0,30,1,56,62,6,1
2215,51,0,78,-1,50,-11,27,29,2,1
2216,51,0,102,0,50,-23,51,53,2,1
2217,44,1,81,0,42,-14,37,39,2,1
2218,56,0,77,0,-10,-4,21,87,66,4
2219,42,0,100,8,42,0,58,59,0,1
2220,56,2,79,0,6,0,23,74,50,4
2221,54,-3,88,0,54,0,34,33,0,1
2222,51,-2,79,0,50,-10,28,30,2,1
2223,37,0,95,-4,18,0,57,77,20,1
2224,45,0,77,3,44,0,32,34,2,1
2225,42,5,84,0,42,0,41,43,2,1
2226,58,0,86,-3,56,0,28,29,0,1
2227,37,0,79,0,36,9,43,43,0,1
2228,41,-5,81,0,42,18,41,40,0,1
2229,47,1,86,0,46,0,39,40,0,1
2230,37,0,77,0,30,5,40,46,6,1
2231,41,-1,80,0,38,-13,39,41,2,1
2232,37,0,76,-5,28,0,40,48,8,1
2233,46,3,89,0,44,-23,43,45,2,1
2234,44,0,88,0,42,-25,44,46,2,1
2235,56,1,96,0,42,29,40,55,14,4
2236,56,0,78,1,-2,-23,22,81,58,4
2237,51,0,84,0,50,-5,34,35,2,1
2238,37,-2,76,0,38,31,39,37,0,1
2239,45,1,81,0,44,-4,35,37,2,1
2240,44,0,86,0,42,-15,43,45,2,1
2241,50,-1,84,0,50,0,34,35,0,1
2242,46,1,87,0,46,21,41,41,0,1
2243,56,0,97,0,52,-18,40,45,4,4
2244,37,0,76,-4,18,-3,39,57,18,1
2245,37,-5,77,0,20,0,40,57,16,1
2246,37,0,104,0,24,5,67,81,14,1
2247,37,0,79,0,24,-7,42,55,14,1
2248,56,0,107,0,54,-18,51,53,2,1
2249,51,0,84,0,50,-10,34,35,2,1
2250,37,0,75,-1,28,24,38,46,8,1
2251,37,0,79,0,24,-15,43,56,14,1
2252,45,0,81,7,44,0,36,37,2,1
2253,55,0,94,2,18,-3,39,76,38,4
2254,46,1,85,-7,46,0,39,39,0,1
2255,55,0,97,0,44,-10,41,53,12,4
2256,64,1,113,5,62,0,49,51,2,1
2257,76,1,81,1,-42,-19,5,125,120,5
2258,37,0,80,0,18,13,43,62,18,1
2259,55,0,77,0,24,-12,21,54,32,4
2260,37,0,78,1,16,0,41,63,22,1
2261,53,0,84,0,54,1,32,30,0,1
2262,41,0,79,0,42,14,38,37,0,1
2263,44,0,86,-1,44,-2,42,42,0,1
2264,83,-31,107,0,62,-26,24,45,22,3
2265,66,0,109,0,64,-12,43,45,2,1
2266,55,0,79,-1,-4,0,24,85,60,4
2267,46,0,86,2,46,7,41,40,0,1
2268,53,0,104,3,54,7,51,49,0,1
2269,44,0,90,-3,44,0,45,46,0,1
2270,37,0,76,-5,28,13,39,47,8,1
2271,37,0,92,0,24,17,55,69,14,1
2272,55,-4,78,2,24,0,23,55,32,4
2273,41,0,77,-3,38,-16,37,39,2,1
2274,37,0,81,0,-4,-24,44,86,42,1
2275,37,0,79,5,-2,0,41,81,40,1
2276,37,0,80,1,36,-16,43,44,2,1
2277,37,-16,80,0,34,0,43,46,2,1
2278,42,4,77,0,42,0,34,35,2,1
2279,53,0,79,0,52,-10,26,27,2,1
2280,37,0,79,0,8,24,42,71,28,1
2281,50,4,86,-1,50,0,36,37,2,1
2282,45,0,86,0,44,-14,41,42,2,1
2283,46,1,77,0,46,11,32,31,0,1
2284,37,0,80,3,8,5,43,72,28,1
2285,45,0,86,7,44,-3,41,42,2,1
2286,48,0,83,0,46,-2,34,36,2,1
2287,46,0,86,-2,46,0,40,39,0,1
2288,41,0,81,0,42,7,40,39,0,1
2289,101,0,102,0,70,-20,1,32,32,5
2290,41,4,76,0,42,1,35,35,0,1
2291,55,0,82,-1,-32,-6,26,115,90,4
2292,41,0,81,-7,42,1,40,40,0,1
2293,45,0,86,0,46,17,41,40,0,1
2294,56,0,81,-1,-12,-12,25,94,68,4
2295,37,-2,97,0,34,0,60,64,4,1
2296,56,0,83,0,54,-10,27,28,2,1
2297,48,0,77,-1,46,0,29,31,2,1
2298,67,2,112,0,68,0,45,45,0,1
2299,41,1,84,0,38,-19,43,45,2,1
2300,51,-5,85,0,52,0,34,33,0,1
2301,59,4,86,0,60,24,28,27,0,1
2302,49,0,88,-2,50,5,40,39,0,1
2303,56,0,81,0,-10,-6,25,92,66,4
2304,56,0,78,-1,6,0,22,73,50,4
2305,41,0,76,0,42,14,35,34,0,1
2306,37,0,80,-1,36,-18,43,44,2,1
2307,56,0,95,0,54,5,40,41,2,1
2308,37,0,80,0,20,-25,43,59,16,1
2309,80,0,84,0,-40,26,4,125,122,5
2310,37,0,80,0,36,12,43,44,2,1
2311,43,0,79,-2,42,-4,35,37,2,1
2312,48,0,83,-2,46,-4,35,37,2,1
2313,55,0,79,0,26,19,23,53,30,4
2314,39,1,77,5,38,0,38,38,0,1
2315,37,0,75,0,24,-14,38,52,14,1
2316,48,0,88,-7,46,0,40,41,2,1
2317,46,-3,83,0,46,0,37,37,0,1
2318,49,-1,84,0,46,-20,36,38,2,1
2319,37,0,93,2,18,26,55,75,20,1
2320,37,0,74,0,26,-8,38,48,10,1
2321,56,0,96,0,34,-12,40,62,22,4
2322,56,0,78,0,6,-1,22,73,50,4
2323,37,0,74,0,28,14,38,46,8,1
2324,37,0,103,-3,28,0,66,75,8,1
2325,55,0,77,0,0,0,21,77,56,4
2326,49,0,86,0,50,17,37,37,0,1
2327,47,5,79,3,46,0,31,32,0,1
2328,83,0,86,-2,-4,2,3,92,88,5
2329,81,0,84,0,-18,2,4,103,98,5
2330,37,0,79,0,10,-19,43,69,26,1
2331,51,-3,77,0,52,0,26,26,0,1
2332,37,0,77,0,-22,0,40,101,60,1
2333,39,0,80,1,38,0,41,41,0,1
2334,43,-4,86,3,42,-20,43,45,2,1
2335,46,-1,79,2,46,0,33,32,0,1
2336,37,1,74,0,34,0,37,41,4,1
2337,45,0,90,0,46,17,44,43,0,1
2338,37,0,78,0,-4,-8,42,83,42,1
2339,39,0,77,3,38,0,38,38,0,1
2340,37,0,77,8,34,0,41,44,2,1
2341,56,0,77,0,16,-20,22,62,40,4
2342,37,-4,82,0,38,4,45,43,0,1
2343,42,2,76,2,42,0,34,35,2,1
2344,37,0,80,0,6,-17,43,75,32,1
2345,39,5,78,2,38,0,39,39,0,1
2346,37,0,76,0,26,-28,39,50,10,1
2347,44,0,86,-3,44,4,42,42,0,1
2348,38,0,78,4,38,0,40,39,0,1
2349,56,0,97,0,46,3,41,51,10,4
2350,42,0,85,-1,42,0,43,44,0,1
2351,41,0,79,2,38,-5,39,41,2,1
2352,46,0,86,3,46,1,41,40,0,1
2353,43,-5,77,1,44,13,34,34,0,1
2354,102,0,102,-5,70,-11,1,33,32,5
2355,40,2,93,0,38,0,53,55,2,1
2356,37,0,80,0,36,9,43,44,2,1
2357,68,0,110,-3,68,0,42,43,0,1
2358,53,0,86,0,54,24,33,32,0,1
2359,46,0,86,-6,46,1,41,40,0,1
2360,37,0,78,7,26,-5,42,52,10,1
2361,49,0,84,0,46,-29,35,37,2,1
2362,56,0,86,8,56,0,30,30,0,1
2363,45,0,85,0,44,-6,40,41,2,1
2364,56,0,95,1,44,10,40,51,12,4
2365,49,0,83,0,46,0,34,37,2,1
2366,55,0,83,4,54,0,28,29,2,1
2367,58,2,86,-1,56,0,28,29,0,1
2368,47,-8,83,-3,46,-5,36,37,0,1
2369,37,0,80,0,24,15,43,57,14,1
2370,49,5,83,0,50,17,34,33,0,1
2371,42,0,79,-5,42,0,37,38,0,1
2372,37,-21,75,0,28,15,38,46,8,1
2373,56,2,97,0,52,-3,40,45,4,4
2374,55,0,95,0,46,28,40,49,8,4
2375,37,0,79,6,-2,0,42,82,40,1
2376,57,-5,80,-3,56,0,23,23,0,1
2377,41,2,79,0,38,-13,38,40,2,1
2378,79,-1,83,0,-32,132,4,117,112,5
2379,37,0,98,0,34,22,61,64,4,1
2380,37,-1,82,0,38,15,45,43,0,1
2381,46,0,85,-4,46,1,39,39,0,1
2382,37,-4,106,-8,30,-10,69,75,6,1
2383,40,-4,82,0,38,0,42,43,2,1
2384,38,0,94,0,34,0,56,61,4,1
2385,55,0,84,0,54,0,29,30,0,1
2386,37,0,109,0,36,-4,71,73,2,1
2387,44,0,86,0,42,-23,42,44,2,1
2388,53,-1,86,0,52,-27,33,35,2,1
2389,39,0,79,-6,38,0,40,40,0,1
2390,51,0,90,0,50,-7,39,41,2,1
2391,45,0,83,1,46,17,37,36,0,1
2392,43,0,86,0,44,25,42,42,0,1
2393,55,2,86,0,54,0,30,32,2,1
2394,46,0,77,2,46,8,32,31,0,1
2395,37,0,80,0,34,24,43,46,2,1
2396,55,-2,98,0,46,12,42,51,8,4
2397,41,0,79,0,42,20,39,38,0,1
2398,56,0,78,9,0,1,22,78,56,4
2399,46,0,86,0,46,3,40,39,0,1
2400,48,0,100,0,46,0,53,54,2,1
2401,55,-1,98,0,52,12,42,46,4,4
2402,45,0,81,0,44,-2,36,37,2,1
2403,37,-4,79,0,34,0,42,46,4,1
2404,37,0,77,0,34,26,40,43,4,1
2405,56,0,92,8,50,0,36,43,6,4
2406,37,2,79,3,0,0,42,79,38,1
2407,43,0,76,14,44,26,33,32,0,1
2408,53,-2,82,0,54,0,29,28,0,1
2409,81,0,84,0,-22,-10,4,108,104,5
2410,56,0,92,0,54,21,36,38,2,1
2411,37,0,96,5,26,14,59,70,12,1
2412,41,-1,86,0,42,6,46,45,0,1
2413,49,4,106,0,50,28,58,57,0,1
2414,48,-4,109,0,46,0,62,63,2,1
2415,38,1,79,0,38,14,41,40,0,1
2416,46,1,79,0,46,8,33,32,0,1
2417,46,-1,75,-2,46,-4,29,28,0,1
2418,79,5,83,0,-46,0,4,129,126,5
2419,41,0,79,-1,42,1,38,38,0,1
2420,55,0,92,0,-4,-3,36,97,60,4
2421,44,1,77,6,44,1,33,33,0,1
2422,41,1,79,0,38,-7,38,40,2,1
2423,37,0,76,0,24,23,40,53,14,1
2424,46,1,89,0,46,3,43,42,0,1
2425,56,0,77,0,-10,0,21,87,66,4
2426,56,0,86,1,56,16,31,30,0,1
2427,46,2,102,0,46,4,57,56,0,1
2428,41,2,84,0,42,11,43,43,0,1
2429,56,0,78,3,24,0,22,55,32,4
2430,49,0,107,8,50,0,58,58,0,1
2431,47,0,86,5,46,0,39,40,0,1
2432,55,2,91,1,54,0,36,37,0,1
2433,49,2,86,0,50,23,38,37,0,1
2434,43,0,84,0,42,-18,41,43,2,1
2435,37,0,76,0,30,9,39,45,6,1
2436,37,0,107,0,28,-16,70,78,8,1
2437,37,0,77,1,24,0,40,54,14,1
2438,38,0,77,0,38,6,39,38,0,1
2439,37,0,90,0,24,17,52,66,14,1
2440,49,0,83,0,50,0,33,33,0,1
2441,37,0,81,8,12,0,45,68,24,1
2442,37,0,80,0,12,15,43,67,24,1
2443,56,0,77,0,-20,-3,21,97,76,4
2444,37,0,79,0,24,-16,43,56,14,1
2445,45,-1,87,0,44,-17,42,43,2,1
2446,47,4,77,0,46,0,30,31,0,1
2447,37,0,77,8,24,10,41,54,14,1
2448,52,4,88,-1,52,-2,36,36,0,1
2449,52,-4,87,0,52,0,35,35,0,1
2450,56,0,80,0,-2,-8,24,83,58,4
2451,55,0,82,0,-36,5,26,118,92,4
2452,41,0,81,1,38,-8,40,42,2,1
2453,56,0,91,0,-2,17,35,93,58,4
2454,56,0,77,0,-22,-9,21,100,80,4
2455,37,0,77,5,36,-8,40,41,2,1
2456,50,1,78,-3,50,0,28,29,0,1
2457,55,3,87,-6,54,0,32,33,2,1
2458,41,4,77,0,38,-25,36,39,2,1
2459,37,0,95,0,28,4,58,67,8,1
2460,45,-2,76,0,44,0,31,32,0,1
2461,56,0,96,0,52,3,40,44,4,4
2462,56,0,96,0,36,13,40,60,20,4
2463,37,0,77,0,2,-20,40,74,34,1
2464,55,0,97,0,44,-7,41,53,12,4
2465,56,-2,99,4,38,-4,43,60,18,4
2466,38,1,79,0,38,23,41,40,0,1
2467,56,0,84,0,56,5,28,27,0,1
2468,45,-4,88,0,44,-14,42,44,2,1
2469,45,0,84,0,46,19,38,37,0,1
2470,79,0,84,0,-42,-24,4,128,124,5
2471,54,2,78,0,54,0,24,24,0,1
2472,37,0,93,0,12,26,56,81,24,1
2473,50,3,78,-5,50,0,29,29,0,1
2474,50,3,81,0,50,0,31,32,2,1
2475,37,0,81,4,36,0,44,45,0,1
2476,55,0,77,0,-6,-8,21,85,64,4
2477,49,0,86,0,46,-15,38,40,2,1
2478,37,0,80,5,2,0,43,77,34,1
2479,43,-1,81,0,42,-5,38,40,2,1
2480,82,0,86,0,-10,29,3,96,92,5
2481,48,0,84,-7,46,0,36,37,2,1
2482,46,0,86,1,44,-19,41,42,2,1
2483,54,0,88,-7,54,0,35,34,0,1
2484,45,-2,82,-1,44,-21,37,38,2,1
2485,49,1,84,0,46,-3,36,38,2,1
2486,53,1,86,-3,54,3,32,32,0,1
2487,55,0,82,1,54,1,26,28,2,1
2488,38,-3,76,-1,38,0,37,37,0,1
2489,55,0,78,0,6,4,23,73,50,4
2490,56,0,97,6,50,0,41,48,8,4
2491,77,-4,81,0,-40,91,4,123,118,5
2492,37,0,96,0,30,8,59,65,6,1
2493,37,0,95,-3,16,3,58,79,22,1
2494,40,0,80,-4,38,0,40,41,2,1
2495,55,0,95,0,42,-2,40,54,14,4
2496,37,0,76,1,36,0,39,39,0,1
2497,46,4,107,-2,46,1,61,60,0,1
2498,105,3,106,1,72,5,1,33,32,5
2499,56,0,96,-1,50,-3,40,47,6,4
2500,37,0,77,0,2,-21,40,74,34,1
2501,53,0,87,-4,52,-7,34,35,2,1
2502,55,0,92,0,30,-12,37,61,24,4
2503,49,4,106,0,50,10,56,57,0,1
2504,44,2,86,0,42,-20,42,44,2,1
2505,37,1,79,0,34,6,41,45,4,1
2506,81,4,85,8,-24,0,4,111,106,5
2507,45,-5,76,0,46,12,31,30,0,1
2508,37,0,93,5,26,4,55,67,12,1
2509,46,0,84,2,46,0,38,37,0,1
2510,37,0,77,5,36,-14,39,41,2,1
2511,51,0,84,0,50,-15,33,35,2,1
2512,49,0,106,0,50,1,56,57,0,1
2513,59,0,86,-6,60,19,27,26,0,1
2514,53,0,102,0,52,-27,49,50,2,1
2515,37,0,77,2,-2,0,39,79,40,1
2516,55,0,95,2,36,-19,40,59,20,4
2517,42,-4,77,0,42,0,35,35,0,1
2518,55,0,78,0,6,27,23,73,50,4
2519,46,3,77,0,46,0,31,30,0,1
2520,44,0,77,-1,42,-16,33,35,2,1
2521,47,2,81,-2,46,0,34,34,0,1
2522,37,0,80,0,20,7,43,59,16,1
2523,43,0,81,0,44,30,37,37,0,1
2524,56,0,81,0,-2,9,25,83,58,4
2525,49,2,82,0,46,-15,33,35,2,1
2526,39,-4,106,0,38,0,66,67,0,1
2527,41,1,77,0,38,-26,36,38,2,1
2528,78,1,83,1,-42,-22,4,126,122,5
2529,51,0,91,0,50,-3,40,42,2,1
2530,51,0,88,0,50,-19,37,39,2,1
2531,38,1,77,0,38,5,39,38,0,1
2532,37,0,78,0,10,-8,41,68,26,1
2533,37,0,76,0,24,-30,39,53,14,1
2534,44,0,82,0,42,-26,38,41,2,1
2535,51,0,81,0,50,-30,29,32,2,1
2536,57,2,84,0,56,0,28,28,0,1
2537,44,0,88,6,44,0,44,44,0,1
2538,37,5,77,0,0,0,40,77,36,1
2539,59,1,86,2,60,21,28,27,0,1
2540,107,-2,108,0,70,0,1,38,36,5
2541,85,0,88,-1,6,23,3,83,80,5
2542,37,0,76,0,36,-10,38,39,2,1
2543,37,0,75,-3,34,0,38,41,2,1
2544,55,0,80,0,-6,-30,25,88,64,4
2545,57,-3,92,0,56,0,35,35,0,1
2546,37,3,81,0,36,-3,43,44,2,1
2547,53,-1,87,0,52,-17,34,35,2,1
2548,55,0,93,0,12,-25,38,81,42,4
2549,44,-1,80,-4,44,0,36,36,0,1
2550,37,0,79,2,36,0,42,43,0,1
2551,37,0,77,0,36,-13,40,41,2,1
2552,48,0,81,-6,46,0,33,35,2,1
2553,37,0,76,-3,24,8,39,52,14,1
2554,37,0,82,-1,36,-1,45,46,2,1
2555,44,0,81,0,42,-7,38,40,2,1
2556,55,0,95,0,46,-13,40,49,8,4
2557,41,0,75,0,42,0,34,34,0,1
2558,37,0,94,0,16,5,57,79,22,1
2559,80,0,84,8,-24,8,4,110,106,5
2560,79,0,83,0,-40,-10,4,125,120,5
2561,56,0,95,0,54,-31,39,41,2,1
2562,41,2,83,0,42,10,42,42,0,1
2563,37,0,82,0,-4,-12,45,87,42,1
2564,37,0,78,0,0,-8,41,78,36,1
2565,41,2,97,0,38,-26,55,58,2,1
2566,72,3,76,7,-40,29,4,117,114,5
2567,56,0,96,0,50,-17,40,47,6,4
2568,48,0,95,0,46,-4,47,49,2,1
2569,55,3,90,-7,54,0,36,36,0,1
2570,37,0,76,-6,28,-4,39,47,8,1
2571,57,0,87,5,56,0,30,30,0,1
2572,49,0,86,0,50,50,37,37,0,1
2573,56,0,95,0,52,12,40,44,4,4
2574,45,0,82,0,46,21,37,35,0,1
2575,44,1,79,0,44,23,35,35,0,1
2576,46,-3,75,0,46,0,29,28,0,1
2577,37,0,78,0,-2,3,41,81,40,1
2578,56,-2,97,0,54,6,41,42,2,1
2579,49,0,88,3,50,16,39,39,0,1
2580,41,0,77,1,42,0,36,35,0,1
2581,55,-4,91,0,56,19,35,34,0,1
2582,38,3,76,0,38,7,38,37,0,1
2583,41,0,79,0,38,-25,38,41,2,1
2584,51,0,82,1,50,-16,31,33,2,1
2585,56,0,97,0,56,4,40,40,0,1
2586,52,1,102,0,52,0,50,51,0,1
2587,48,0,82,0,50,27,34,33,0,1
2588,56,1,82,-7,56,0,26,25,0,1
2589,42,-3,77,0,42,0,35,36,0,1
2590,37,0,77,0,28,24,40,48,8,1
2591,55,0,96,5,38,0,41,57,16,4
2592,43,0,87,1,44,29,44,43,0,1
2593,37,0,90,-1,36,0,52,53,2,1
2594,37,0,97,-3,18,-4,60,79,18,1
2595,55,0,77,0,12,-20,22,65,42,4
2596,53,0,86,0,54,8,32,32,0,1
2597,37,0,93,0,12,10,56,81,24,1
2598,55,0,80,1,20,-1,25,59,34,4
2599,50,2,96,2,50,0,46,47,0,1
2600,55,0,93,0,18,-30,38,75,38,4
2601,55,0,77,0,28,0,22,49,26,4
2602,54,0,103,2,54,0,49,49,0,1
2603,45,0,86,2,46,31,41,40,0,1
2604,84,0,87,0,0,2,3,87,84,5
2605,37,0,106,0,36,4,68,69,2,1
2606,51,0,83,0,50,-11,32,33,2,1
2607,49,1,83,0,46,-5,34,37,2,1
2608,37,0,76,-1,30,8,39,45,6,1
2609,41,0,81,0,42,0,40,40,0,1
2610,55,4,79,0,54,0,24,24,0,1
2611,52,3,86,0,52,0,34,35,0,1
2612,41,-5,78,0,42,8,37,37,0,1
2613,37,0,80,-1,28,19,43,52,8,1
2614,103,6,104,3,72,5,1,32,30,5
2615,44,-2,108,0,42,-27,64,66,2,1
2616,37,0,76,0,38,9,38,37,0,1
2617,52,0,86,-7,52,0,35,35,0,1
2618,37,0,77,0,8,-26,40,69,30,1
2619,56,0,81,-2,-12,-3,25,94,68,4
2620,55,-2,85,0,54,-5,30,31,2,1
2621,37,0,104,0,26,-9,66,78,12,1
2622,56,3,88,0,54,-7,32,33,2,1
2623,51,2,87,0,50,0,36,38,2,1
2624,46,-5,85,0,46,0,39,39,0,1
2625,56,0,86,0,56,23,30,29,0,1
2626,45,0,77,0,46,15,31,30,0,1
2627,38,3,76,0,38,14,38,37,0,1
2628,55,-4,89,0,54,0,34,35,0,1
2629,53,0,81,1,52,-2,28,30,2,1
2630,47,-2,84,0,46,0,36,37,0,1
2631,46,1,81,0,46,8,35,35,0,1
2632,43,0,86,-6,42,-6,43,45,2,1
2633,45,0,93,4,44,0,49,50,0,1
2634,37,0,78,0,20,-7,41,57,16,1
2635,37,0,79,2,34,9,42,46,4,1
2636,56,0,96,0,50,-2,40,47,6,4
2637,37,0,79,0,28,17,42,50,8,1
2638,53,1,81,-7,52,-21,28,30,2,1
2639,37,0,76,-3,34,25,39,42,2,1
2640,39,-1,86,0,38,0,46,47,0,1
2641,56,3,81,0,54,-10,25,27,2,1
2642,56,-1,78,-3,8,-9,22,70,48,4
2643,56,-1,86,0,56,8,31,30,0,1
2644,37,0,94,0,8,0,57,86,30,1
2645,48,0,108,1,46,0,59,61,2,1
2646,45,0,82,-96,44,0,37,38,0,1
2647,37,0,75,0,28,-28,38,46,8,1
2648,46,4,79,0,44,-16,33,35,2,1
2649,56,0,97,2,52,24,41,46,4,4
2650,37,0,79,6,26,0,42,53,12,1
2651,55,3,74,1,-4,-1,18,79,60,4
2652,56,1,79,0,16,16,23,63,40,4
2653,37,-1,79,1,16,0,42,63,22,1
2654,45,5,86,0,44,-6,40,42,2,1
2655,37,0,104,0,26,-21,67,78,12,1
2656,52,-2,88,6,52,0,36,37,0,1
2657,55,0,81,-5,-12,0,26,94,68,4
2658,45,-49,77,0,-2,0,32,79,48,3
2659,56,5,80,5,20,-11,24,59,36,4
2660,46,2,85,4,46,6,39,39,0,1
2661,55,0,81,0,54,-3,26,27,2,1
2662,44,0,75,-2,42,-23,31,34,2,1
2663,44,0,82,-7,44,-2,38,38,0,1
2664,53,0,104,2,54,6,51,49,0,1
2665,37,5,79,0,26,0,41,53,12,1
2666,46,-2,107,0,46,0,61,60,0,1
2667,56,0,81,0,-10,-22,25,91,66,4
2668,55,0,77,0,12,6,21,64,42,4
2669,56,0,97,0,52,22,41,45,4,4
2670,47,-14,86,0,46,0,39,39,0,1
2671,79,0,84,0,-36,-1471,4,120,116,5
2672,37,-1,77,0,36,-18,40,41,2,1
2673,49,0,88,0,50,18,39,39,0,1
2674,42,-2,82,0,42,0,40,41,0,1
2675,41,0,76,0,38,-11,35,37,2,1
2676,37,0,97,0,12,24,59,84,24,1
2677,37,0,78,-5,0,0,41,78,36,1
2678,37,0,81,0,8,-25,44,73,28,1
2679,55,0,77,0,8,-4,22,70,48,4
2680,44,-5,77,0,44,5,34,34,0,1
2681,56,0,96,0,44,-4,40,52,12,4
2682,41,0,86,-1,38,-2,45,47,2,1
2683,45,0,85,0,44,2,41,41,0,1
2684,37,0,95,0,8,-25,58,87,30,1
2685,37,0,78,0,26,30,41,52,12,1
2686,44,0,80,0,42,-24,36,39,2,1
2687,54,4,86,0,54,0,33,32,0,1
2688,37,0,76,0,20,-5,40,55,16,1
2689,105,5,106,2,72,8,1,33,32,5
2690,55,0,77,0,-22,-4,21,100,78,4
2691,78,-2,83,0,-40,2,4,124,120,5
2692,37,0,79,0,28,2,42,50,8,1
2693,55,-1,96,0,52,-4,41,44,4,4
2694,51,4,83,0,52,7,31,31,0,1
2695,44,2,88,0,44,8,45,44,0,1
2696,45,4,82,0,44,0,37,38,2,1
2697,86,4,89,0,8,0,3,81,78,5
2698,37,0,79,0,24,5,42,55,14,1
2699,41,0,76,0,38,-15,34,37,2,1
2700,52,-2,80,0,52,0,28,28,0,1
2701,90,-37,107,0,64,-23,17,42,26,3
2702,106,-4,108,0,72,11,1,35,34,5
2703,43,0,81,2,42,0,38,40,2,1
2704,55,-1,71,-4,0,0,16,71,56,4
2705,45,1,83,0,44,0,37,39,2,1
2706,42,0,81,0,42,66,39,40,0,1
2707,55,0,95,0,42,6,40,54,14,4
2708,105,-5,106,0,70,0,1,36,36,5
2709,37,0,104,5,24,-11,67,81,14,1
2710,55,0,79,0,12,4,23,66,42,4
2711,49,2,81,0,50,30,33,32,0,1
2712,45,-4,87,0,46,13,42,41,0,1
2713,56,1,82,0,54,-6,26,28,2,1
2714,53,0,83,0,54,24,30,29,0,1
2715,43,-3,81,0,44,19,38,37,0,1
2716,42,-1,86,1,42,0,44,45,2,1
2717,46,3,83,0,46,0,36,36,0,1
2718,37,0,79,-1,36,-2,42,43,2,1
2719,44,1,79,0,44,3,36,35,0,1
2720,53,0,82,3,52,-20,29,30,2,1
2721,37,0,80,0,18,-24,43,62,18,1
2722,50,-1,80,0,50,0,30,31,2,1
2723,50,0,86,0,50,0,37,37,0,1
2724,106,6,108,4,72,10,1,35,34,5
2725,81,0,84,0,-14,26,3,100,96,5
2726,37,0,77,0,0,-9,40,77,36,1
2727,84,1,88,0,0,3,3,88,84,5
2728,77,5,81,4,-40,12,4,123,118,5
2729,55,0,79,4,24,-8,23,55,32,4
