,date,event_name,place,city,country,link,event_time,Address,Cost,Minimum age,Promoters,lineup,description,coordinates
1385,3/12/2020,Ben Vida: Always Already with Yarn/Wire & Nina Dante / Aaron David Ross: Filter Failure,Issue Project Room,newyork,us,https://www.residentadvisor.net/events/1392859,20:00 - 22:00,"22 Boerum Place, Brooklyn",$20 - $15,unknown,unknown,"Ben Vida with Yarn/Wire & Nina Dante, Aaron David Ross","As part of a series of celebratory events at ISSUE’s 22 Boerum theater, Thursday, March 12th, ISSUE presents the New York premiere of Always Already, a new commissioned work by Ben Vida performed by renowned quartet Yarn/Wire, vocalist Nina Dante, and Vida himself. Previously both ISSUE Artists-In-Residence, this is the first ever collaborative project between Vida and Yarn/Wire. The evening also features the ISSUE debut of New York based composer Aaron David Ross (ADR), presenting new compositions from his unreleased Filter Failure song cycle, accompanied by self-made animations. /  / Always Already is a text based composition for electronics, voice and ensemble. It is a hypnotic examination of the materiality of language that emphasizes the rhythm of speech through repetition and variation. Composed and performed by Ben Vida with Nina Dante and Yarn/Wire, this new work expands on the compositions for small vocal ensembles which Vida has presented at such venues as the Kitchen and BAM. /  / Always Already is the first of these pieces to include live instrumentalists. Keyboards, marimbas, electronics and voices are braided together to produce a mesmerizing ramble of language and notes. The works abstract narrative was developed out of a dense cyclical text which was inspired by the rhythmical essays of Gertrude Stein, the Gysin/Burroughs cut-up method and the parsing systems of the Conceptual Writers. /  / Following acclaimed releases Deceptionista and Throat on PAN, ADR’s new solo work Filter Failure takes the form of a cinematic song cycle, featuring ten animated tone-poems which showcase ADR not only as a cybernetic singer-songwriter, but also as a 3D-hobbyist animator. The first project to ever feature ADR’s voice and lyrics, each song serves as the basis for a surrealist visual rendering that showcase avatar-driven lip-synced adventure-scenarios guided by ADR’s affect-driven compositional approach. Often maneuvering between multiple genres and contexts, either through his duo project Gatekeeper, or his productions with Ryan Trecartin, Lafawndah, Telfar, and others, ADR is known for a breadth of vision underpinned by a consistently beguiling, skillful production style. In the past, this exploration has existed between monikers; however, with his recent work, it’s between songs or even seconds of time -- all balancing precariously between embracing and rejecting the overwinding digital time-scales and narrative degeneration we endure as 21st century citizen-users. /  / Before the long-awaited renovation of our 22 Boerum theater begins in April, ISSUE presents a special series of events that reflect on the organization’s trajectory as a home for experimental performance. Featuring artists from across our history as well as new projects, these events mark a milestone moment to celebrate in the theater and support ISSUE as we embark on a period of off-site programming. Join us in bringing commissions, premieres, and rare performances to new contexts and spaces throughout New York City. /  / Ben Vida is a composer and artist. In the mid-1990s Vida co-founded the minimalist quartet Town & Country and released solo records under the moniker Bird Show. He has worked with numerous labels including Shelter Press, PAN, Root Strata and Kranky. His work has been featured in Artforum, Modern Painters, The Paris Review, The New York Times, Art Review, Wire Magazine, The Creators Project, WIRED Magazine among others. His pieces have been presented widely in venues such as the Guggenheim, NYC; GRM/INA, France; Centro Pecci in Prato, Italy; STUK in Leuven, Belgium; the MCA, Chicago; The ICA, London; The Kitchen, NYC; Performa Biennial, NYC; EMPAC, Troy, NY; Leap Gallery, Berlin; Lampo, Chicago; Cricoteka Museum, Kraków, Poland; the Sydney Opera House; Museo d’Arte Moderna di Bologna; Borderline Festival, Athens, Greece; the Royal Festival Hall, London and the Brooklyn Academy of Music, NY. Vida teaches in the MFA program in Sonic Arts at Brooklyn College. /  / Yarn/Wire is a New York-based percussion and piano quartet comprised of Ian Antonio, Laura Barger, Russell Greenberg, and Ning Yu. This instrumental combination allows the ensemble flexibility to slip effortlessly between classics of the repertoire and modern works that continue to forge new boundaries.Founded in 2005 while at Stony Brook University, Yarn/Wire is admired for the energy and precision they bring to performances of today's most adventurous music. The results of their collaborative initiatives with genre-bending artists such as Two-Headed Calf, Pete Swanson, and Tristan Perich point towards the emergence of a new and lasting repertoire that is ""spare and strange and very, very new."" (Time Out NY). Yarn/Wire is dedicated to expanding the repertoire written for its instrumentation, through commissions and collaborative initiatives that aim to build a new and lasting body of work. Influenced by its members’ experiences with classical music, avant-garde theatre, and rock music, the ensemble champions a varied and probing repertoire. /  / Soprano/vocalist Nina Dante is a soloist, chamber musician, improviser and composer based in New York City. Musical experimentation and the continual discovery of the voice’s technical ability and emotive power are the inspiring forces behind her work. Hailed for her “amazing performance of vocal versatility by a uniquely gifted young artist” (Chicago Classical Review), Dante has performed at Resonant Bodies Festival, BAM, Lampo, Issue Project Room, Roulette, the Kitchen, National Sawdust, the University of Chicago’s Contempo, Performa, Indexical, Visiones Sonoras, Museo Universitario de Arte Contemporaneo, the Experimental Sound Studio, New Music Miami, the Latino Music Festival, the Frequency Festival, Festival Interfaz, the Poetry Foundation, and the Renaissance Society, among others. /  / Aaron David Ross (ADR) is a composer, producer and artist preoccupied with music’s affective potentiality. In addition to his work as one half of the critically acclaimed Gatekeeper duo and touring as a member of Oneothrix Point Never’s Myriad ensemble, ADR releases solo recordings, hosts an array of ongoing collaborations, composes for film, tv and advertising, and maintains a practice of live performance and sound installation. As a recording artist, Aaron has released music with renowned independent labels PAN (DE), Warp (UK), Hippos in Tanks (US), Kompakt (DE), Merok (UK), Public Information (UK), and Presto (IT). He has performed at many of the world’s premiere concert venues, clubs and festivals, and has been featured and reviewed in publications including The New York Times, NPR, Art Forum, The Guardian, Dazed & Confused, Pitchfork, Art In America, The Fader, Interview, FACT, and many others. His installed collaborative works have been exhibited at biennials, galleries and museums internationally, including at the Whitney Biennial (US), Venice Biennale (IT), Saatchi Gallery Paris (FR), The DeYoung San Fransisco (US), MoMA New York (US), MCA Chicago (US), and more. His original film scores have premiered in globally celebrated festivals and programs including Festival del film Locarno in Switzerland, Berlin Biennale in Germany, Migrating Forms at BAM in New York, Biennale de l’Image en Mouvement in Geneva, and Film Society of Lincoln Center in New York. Originally from Tucson, AZ, Aaron received a BM in composition from Columbia before pursuing an MFA in Sound Art & Music Technology from the School of the Art Institute of Chicago. He now lives and works in New York City.","('40.6906095', '-73.98937055')"
1386,3/12/2020,Maryanne Amacher: Living Sound,New York Public Library,newyork,us,https://www.residentadvisor.net/events/1398137,18:00 - 19:30,"476 Fifth Avenue, New York, New York 10018",Free with RSVP,unknown,Blank Forms,"Maryanne Amacher, Bill Dietz, Amy Cimini","Throughout her life, Maryanne Amacher exercised an exemplary sensitivity and care for the ways in which her work was presented. This care is both that which exceptionally distinguishes her practice, and that which has kept it from circulating through many conventional distribution channels. Now, 10 years after Amacher’s passing, her materials have found a permanent home where traces of the complex, elusive “whole” of her oeuvre will, over the next few years, finally become accessible to researchers and to the public. Join us in celebrating this momentous occasion at The New York Public Library for the Performing Arts on March 12th. For this special occasion, Bill Dietz & Amy Cimini will present a selection of original archival documents (writings, scores), objects (artworks, audio gear), and sounds (newly digitized audio) — just a small sampling of the collection’s soon to be accessible breadth.  /  / Maryanne Amacher (1938 – 2009) was a composer of large-scale fixed-duration sound installations and a highly original thinker in the areas of perception, sound spatialization, creative intelligence, and aural architecture. She is frequently cited as a pioneer of what has come to be called “sound art,” although her thought and creative practice consistently challenges key assumptions about the capacities and limitations of this nascent genre. Often considered to be a part of a post-Cagean lineage, her work anticipates some of the most important developments in network culture, media arts, acoustic ecology, and sound studies.","('42.7976632', '-73.9527343')"
1387,3/12/2020,Bonus Be,s with Khalil & Out.Of.Office,newyork,us,https://www.residentadvisor.net/events/1402644,22:00 - 04:00,"848 Washington Street; New York, NY 10014; United States",no cover,21+,Le Bain,"DJ Khalil, Out.Of.Office",,"('40.7408533', '-74.0080841942828')"
1388,3/12/2020,"Sleepy & Boo, Ramza, Manek",Downtime,newyork,us,https://www.residentadvisor.net/events/1402828,21:00 - 02:00,"25 Avenue B New York, NY 10009",Free entry - [email protected],21+,Basic NYC,"Sleepy & Boo, Ramza, Manek","We're back in the East Village at the awesome Downtime Bar on Thursday March 12th for our next night of deep grooves and decadent party vibes. Come kick off your weekend with us, along with Ramza, on the dancefloor!  /  / Music by: / Sleepy & Boo / Ramza / Manek /  / Pick up free entry tickets here - https://www.eventbrite.com/e/98738410243 /  / RSVP for guest list + full info - sign up at http://www.bit.ly/downtime_march12th /  / OR email [email protected]  /  / Thursday March 12th / 9pm - 2am /  / Downtime / 25 Avenue B / New York, NY","('40.72224195', '-73.9830181854338')"
1389,3/12/2020,Mel Debarge in Paradise,Paradise Club,newyork,us,https://www.residentadvisor.net/events/1398044,23:00 - 04:00,"701 7th Ave, New York, NY 10036",N,21+,Paradise Club,Mel Debarge,"NYC mainstay and beloved party purveyor Mel DeBarge delights the dance floor at Paradise Club with his signature brand of hip hop, R&B and everything in between.  /  / ✨🌐✨ / Paradise Club / The Times Square EDITION / 701 7th Ave (47th btwn 6th & 7th Ave) / New York City / Table reservations: [email protected] / 21+","('40.75923265', '-73.984077268162')"
1390,3/12/2020,yes&yay Pres: The Den - Resy,Macao Trading Company,newyork,us,https://www.residentadvisor.net/events/1401331,21:00 - 03:00,"311 Church St, New York, NY 10013",No Cover,21+,yes&yay,Resy,"Thursday 3/12/20 Join us for House Music in The Den  / downstairs at Macao Trading Co / ***DOORS open at 9p!*** /  / Artisanal cocktails, exceptional fare, impeccable vibes, & life changing DJ sets.  / Mingle, dance, & get lifted in this intimate, sexy, & inviting space - every Thursday evening, weekly. /  / Resident DJ: / REsy (Yes&Yay) / soundcloud.com/djREsy /  / ********************************************************** / EVERYONE is welcomed with LOVE & RESPECT into this safe space. Anyone found to be inappropriate will be asked to leave. / 21+, No cover, No dress code.  / ********************************************************** / #yesandyay #deephouse #techhouse #gettotheden #partynyc #unity #freenycparty #thursdaynightnyc #undergroundcelebrites #awareness #strongertogether","('40.71961345', '-74.0039076875016')"
1391,3/12/2020,Tropical Past and Future - Ft. Coco Marias,Black Flamingo,newyork,us,https://www.residentadvisor.net/events/1401670,20:00 - 04:00,"168 Borinquen Pl., Brooklyn NY",0,21+,unknown,"Coco Marias, Little Dynasty, Adrian is Hungry",Barrio Collective & Names You Can Trust present: / Tropical Past and Future / An all-vinyl dance affair featuring music from the Tropical Diaspora and its influences / MARCH 2020 EDITION / **SPECIAL GUEST** / Coco Maria (Worldwide FM)  / **RESIDENT DJS** / Adrian is Hungry (Kuzumbo Records) / Little Dynasty (Names You Can Trust),"('40.7105116', '-73.9541345')"
1392,3/12/2020,"Anything Goes: Ray Zuniga & Nikita, Athesun & Little New Yorkers",1 Oak,newyork,us,https://www.residentadvisor.net/events/1403912,23:00 - 04:15,"1 Oak 453 West 17th Street New York, NY 10011, United States",.,21+,unknown,"Ray Zuniga , Nikita, Athesun, Little New Yorkers","Thursday, March 12, 2020  /  / Anything Goes returns to 1 OAK NYC /  / w/ /  / Ray Zuniga & NIKITA / Athesun & Little New Yorkers /  / Doors: 11pm /  / For VIP table reservations: [email protected]","('40.744046', '-74.006112')"
1393,3/12/2020,"Ripgroove with mite, Star Eyes, Sharma, DJ Stiif",Home Sweet Home,newyork,us,https://www.residentadvisor.net/events/1404605,20:00 - 02:00,"131 Chrystie Street; New York, NY 10002; United States",FREE,21+,Chaos Clan,"mite, Star Eyes, sharma., DJ Stiif","Chaos Clan presents / RIPGROOVE /  / The return of our free party featuring your favorite bass-oriented classics from the worlds of UK Garage, UK funky, Baltimore club, bashment, acid house & beyond.  /  / *special guest* / MITE (Full Flex/Embassy) /  / with / * STAR EYES (Chaos Clan) / * SHARMA (8Ball Radio/deStijl) / * DJ STIIF (8Ball Radio/deStijl) /  / 21+. 8P-2A / NO COVER / 131 Chrystie St. (basement)","('40.7195037', '-73.9935272')"
1394,3/12/2020,Special Guest DJ Frankie Paradise,The House Hut NYC,newyork,us,https://www.residentadvisor.net/events/1403303,18:00 - 23:00,"156 W 38th St, New York, NY 10018, USA",$10 ,21+,The House Hut NYC,"Frankie Paradise, Jason Rios, Kervyn Mark",The House Hut Thursdays are HOT as we bring the FIRE that stokes an INFERNO! /  / This edition our special guest DJ is Frankie Paradise! /  / To read about Frankie Paradise visit his website at www.FrankieParadise.com /  / ~~~~HOUSE~AFRO~SOULFUL~BEATS~RARE~CLASSICS~~~~ / *******************FRANKIE*PARADISE****************** / #jimmys38 #newyorkcity # #househutthursdays #harlemflava #timessquarehousemusic #nyhousemusic #nychousemusic #manhattandanceparty #danceparty #frankieparadise #djfrankieparadise #promotions1 #djkervynmark #djjasonrios #PARTYLIKEAROCKSTAR #midtownhousemusic #bassinyourface #drinks #dancer #dancers #partypeople #danceallnight #drinks / #lgbtq #lgbthousemusic #lgbtqhousemusic #lgbtdanceparty #lgbtparty #lgbtmidtown #lgbtqmidtown #LGBTBROOKLYN #lgbtbronx #lgbtny #lgbtnewyork #lgbtnyc #lgbtdj #lgbthousemusicevent #lgbtsaturdaySpecial,"('40.7530826', '-73.9879822')"
1395,3/13/2020,Cancelled – Planetarium,TBA - New York,newyork,us,https://www.residentadvisor.net/events/1391021,19:00 - 23:59,unreadable,unknown,unknown,Planetarium,"Justin Carter, Josh Dunn",$25.00Reservations,
1396,3/13/2020,Ciel [POSTPONED],public records,newyork,us,https://www.residentadvisor.net/events/1383413,22:00 - 04:00,"233 Butler St, Brooklyn, NY 11217, USA",unknown,21+,public records,Ciel,$15.00Advance ticket,"('40.6821013', '-73.9865223')"
1397,3/13/2020,"Glitterbox NYC: Simon Dunmore, Luke Solomon, JKriv - Cancelled",House Of Yes,newyork,us,https://www.residentadvisor.net/events/1388581,22:00 - 04:00,"2 Wyckoff Ave; Brooklyn, NY 11237; USA",unknown,21+,House of Yes,"Simon Dunmore , Luke Solomon, JKriv",$40.00Advance ticket,"('40.7007903', '-73.91255985')"
1398,3/13/2020,CG X Provoc,"eur Prisma with Guy Gerber,WhoMadeWho, DeWalta and Dramian",newyork,us,https://www.residentadvisor.net/events/1397647,22:30 - 04:00,"48 Wall St, New York, NY 10005",unknown,21+,"Caravan Gitane, Will & Wall","Guy Gerber, WhoMadeWho, DeWalta, Dramian",$120.00Dinner ticket,"('40.7063713', '-74.0091958')"
1399,3/13/2020,TBA Night: Limited Capacity,TBA Brooklyn,newyork,us,https://www.residentadvisor.net/events/1393473,18:00 - 04:00,"395 Wythe Ave; Brooklyn, NY 11249; USA",unknown,21+,TBA Brooklyn,"DJ Vivona, The Wig, MONIKKR, Luca G., Max Muerte, Víctor Arbelo",$15.00Advance ticket,"('40.7111547', '-73.9664122')"
1400,3/13/2020,"Pandamonium: David Rust, Allen W","ts, Dave Neven & Chice",newyork,us,https://www.residentadvisor.net/events/1380169,22:00 - 04:00,"230 Bogart St, Brooklyn, 11206",unknown,21+,PandamoniumAM,"David Rust, Allen Watts, Dave Neven, Chice",$25.001st release,"('40.711619', '-73.9356008')"
1401,3/13/2020,[POSTPONED] Dance Then Think Hosted by Masters of Light,Nublu 151,newyork,us,https://www.residentadvisor.net/events/1393632,23:00 - 04:00,"151 Avenue C, 10009, NYC",unknown,21+,Nublu,"Bahma, Fer Moon",$15.001st release,"('40.72565615', '-73.978031073703')"
